uid,pid
788,95221
788,54993
788,69382
788,30600
788,40986
788,8570
788,22073
788,69672
788,35804
788,73903
788,5651
788,40113
788,24468
788,95067
788,42015
788,70470
788,32084
788,9477
788,1089
788,96706
739,76249
739,46498
739,79623
739,65250
739,94108
739,21063
739,57748
739,15068
739,71180
739,61568
739,49310
739,69907
739,18925
739,68905
739,71716
739,72000
739,40828
739,96520
739,5355
739,14644
739,75403
739,1081
739,51185
739,8748
739,76938
739,55442
739,2116
739,80309
739,46995
739,46271
739,21969
739,10918
739,61804
739,81576
739,31764
739,7187
739,86900
739,82147
739,61035
739,25196
739,6663
739,18579
739,45333
739,5092
739,78008
739,94125
739,9120
739,82953
739,2312
739,32078
210,94346
210,78074
210,73585
210,79893
210,6110
210,18608
210,75663
210,62407
210,31472
210,14763
210,76767
210,50754
210,18839
210,4377
210,39468
210,65697
210,7708
210,49337
210,30665
210,49661
210,88605
210,66508
210,85348
210,87119
210,84962
210,36858
210,3906
210,94583
210,63582
210,7411
210,73341
210,26299
210,81629
210,5972
210,48771
210,86505
210,49188
210,52703
210,95815
210,46728
210,88642
210,46996
210,22254
210,86882
210,72326
210,38050
210,5293
210,65770
210,99486
210,54509
221,28098
221,11256
221,46510
221,39597
221,76581
221,94297
221,97703
221,45818
221,17873
221,49959
221,86528
221,820
221,13608
221,25188
221,24715
221,55375
221,89757
221,25238
221,53985
221,93926
221,18462
221,97372
221,39340
221,45345
221,50282
221,93645
221,90642
221,57717
221,21278
221,43188
221,51325
221,96661
221,21402
221,45300
221,65997
221,91254
221,66590
221,53492
221,76339
221,42894
221,53124
221,72687
221,13324
221,50870
221,88263
221,76192
221,1694
221,26608
221,76037
221,59997
380,66579
380,43795
380,2259
380,97199
380,95184
380,13323
380,95271
380,17274
380,80849
380,60192
380,83398
380,88237
380,98314
380,67012
380,27435
380,40744
380,69546
380,41053
380,56119
380,34887
380,45530
380,78219
380,34085
380,30733
380,79543
380,25695
380,97570
380,5049
380,28424
380,90415
380,29608
380,9135
380,36674
380,53901
380,54362
380,76473
380,68861
380,35730
380,86795
380,68077
380,14795
380,51277
380,24280
380,92801
380,28607
380,97820
380,71518
380,51793
380,3157
380,18967
322,62192
322,29103
322,2575
322,65298
322,91894
322,80502
322,43341
322,31572
322,94934
322,86779
322,82527
322,69021
322,42447
322,58731
322,6409
322,16483
322,19846
322,78141
322,38710
322,32480
322,11005
322,31506
322,34846
322,41177
322,78793
322,38638
322,93004
322,59897
322,87660
322,3369
322,49781
322,76079
322,77364
322,21034
322,78807
322,46972
322,11137
322,26371
322,4707
322,73979
322,83483
322,56828
322,44946
322,72330
322,77540
322,77730
322,44998
322,28869
322,75592
322,71343
8,11303
8,65091
8,27846
8,4824
8,36209
8,88697
8,20986
8,85845
8,3422
8,49303
8,48484
8,85679
8,20322
8,14635
8,23247
8,46583
8,69650
8,2231
8,79208
8,67383
8,99598
8,31635
8,49696
8,55381
8,69626
8,99655
8,28840
8,6532
8,84105
8,19062
8,28896
8,76580
8,90564
8,70703
8,35821
8,34116
8,11447
8,26893
8,31028
8,63899
8,89193
8,73440
8,92488
8,84040
8,49551
8,88085
8,10650
8,37832
8,89575
8,39259
159,75794
159,11961
159,38837
159,77788
159,68372
159,11161
159,53258
159,68669
159,51100
159,6369
159,87251
159,54297
159,76381
159,12373
159,21620
159,52890
159,52647
159,11584
159,38794
159,92833
159,23410
159,48983
159,80497
159,47075
159,58441
159,62670
159,56543
159,96387
159,93857
159,94928
159,44552
159,96238
159,36404
159,6894
159,93041
159,97911
159,50129
159,60922
159,53134
159,87860
159,75932
159,59279
159,19704
159,72732
159,26143
159,86841
159,50387
159,36263
159,64852
159,84404
166,92828
166,17532
166,96111
166,37651
166,70206
166,66177
166,12861
166,72535
166,28241
166,8588
166,88988
166,76668
166,55121
166,97752
166,13436
166,96436
166,79499
166,21902
166,71901
166,89141
166,27810
166,27117
166,72562
166,47687
166,12537
166,77289
166,41606
166,91297
166,9215
166,20208
166,8133
166,80308
166,22335
166,27964
166,51134
166,594
166,51592
166,20588
166,37922
166,52889
166,6600
166,72227
166,73685
166,98246
166,39275
166,60230
166,58159
166,76197
166,98420
166,40340
162,38878
162,95436
162,38220
162,96407
162,8010
162,98916
162,9526
162,50852
162,4154
162,98660
162,11460
162,46160
162,91968
162,95720
162,84756
162,11764
162,16615
162,78053
162,40685
162,44886
162,24130
162,26878
162,13190
162,39799
162,77705
162,42821
162,30159
162,50102
162,54433
162,95043
162,62446
162,40336
162,83961
162,41397
162,40521
162,69846
162,26853
162,34355
162,3740
162,68966
162,43688
162,37682
162,15237
162,45520
162,97349
162,19764
162,3660
162,94046
162,73814
162,58775
448,24953
448,65411
448,46623
448,70234
448,32837
448,27877
448,41296
448,78124
448,14227
448,48143
448,86889
448,93374
448,18061
448,76294
448,17590
448,25142
448,29543
448,58993
448,58522
448,2380
448,63818
448,25194
448,54149
448,58520
448,57636
448,96182
448,2611
448,36470
448,2775
448,91990
448,25993
448,85232
448,4683
448,93036
448,32489
448,26771
448,50008
448,29367
448,91124
448,10098
448,55716
448,65461
448,61561
448,54844
448,312
448,680
448,41211
448,51438
448,86776
448,76677
927,59659
927,26860
927,21548
927,16707
927,9196
927,2264
927,47128
927,82381
927,95447
927,43830
927,87697
927,63015
927,20747
927,72367
927,15405
927,30685
927,43269
927,16909
927,81415
927,30047
927,58757
927,59910
927,99298
927,48001
927,95640
927,73097
927,75363
927,53292
927,48092
927,39705
927,63006
927,57992
927,13901
927,36561
927,49441
927,31450
927,29143
927,14904
927,39586
927,16250
927,59932
927,37506
927,73320
927,43469
927,19209
927,71826
927,3650
927,25811
927,36222
927,1526
587,53616
587,77735
587,91607
587,81157
587,81318
587,48567
587,17145
587,67903
587,86978
587,33323
587,96230
587,14474
587,69878
587,60553
587,59886
587,52683
587,7713
587,51709
587,89875
587,48603
587,84577
587,36960
587,36371
587,16162
587,15317
587,40921
587,53545
587,43332
587,41016
587,50149
587,49957
587,64032
587,58940
587,63327
587,18795
587,13010
587,12337
587,89290
587,33682
587,75873
587,71247
587,80151
587,24725
587,15014
587,8727
587,90004
587,62419
587,87229
587,68323
587,53969
508,73656
508,61615
508,69827
508,53769
508,49459
508,91135
508,33899
508,74229
508,39519
508,95351
508,10990
508,16259
508,84432
508,45346
508,28088
508,70813
508,4949
508,82615
508,28130
508,14953
508,94554
508,45117
508,29302
508,20782
508,49535
508,91951
508,48029
508,20083
508,54290
508,30236
508,16974
508,1102
508,82257
508,61821
508,20792
508,94515
508,89963
508,32147
508,21426
508,94671
508,956
508,27338
508,84747
508,32309
508,33619
508,66052
508,97296
508,24729
508,43350
508,24992
206,45066
206,31987
206,55757
206,10792
206,11438
206,83810
206,38550
206,66880
206,32298
206,55642
206,96286
206,12725
206,66442
206,60494
206,19047
206,69704
206,88655
206,20861
206,65336
206,89363
206,19308
206,62306
206,3167
206,26051
206,99178
206,70378
206,36568
206,13547
206,3280
206,91489
206,80443
206,19850
206,21035
206,66539
206,81220
206,151
206,44920
206,20085
206,54962
206,39353
206,22451
206,72
206,34303
206,29690
206,12634
206,43337
206,12140
206,90971
206,60036
206,55588
767,92202
767,50729
767,44969
767,30706
767,82025
767,10816
767,65960
767,6041
767,4804
767,51216
767,67306
767,7629
767,82959
767,14378
767,85462
767,67498
767,75587
767,37769
767,2166
767,59095
767,58165
767,8602
767,14722
767,65360
767,54697
767,91531
767,39279
767,90015
767,84059
767,83167
767,44893
767,82993
767,15834
767,44585
767,24981
767,34468
767,19886
767,94545
767,54568
767,55214
767,33885
767,18746
767,95477
767,6486
767,17851
767,55350
767,35857
767,44090
767,23686
767,24594
295,79174
295,63754
295,82698
295,86662
295,44799
295,84459
295,22668
295,57011
295,5422
295,52546
295,30486
295,74606
295,71488
295,29220
295,13476
295,69076
295,79600
295,90317
295,5842
295,28321
295,76174
295,17885
295,76819
295,47575
295,91767
295,50968
295,91116
295,5682
295,68845
295,86047
295,97631
295,60689
295,49469
295,56366
295,13361
295,77326
295,20930
295,43675
295,34172
295,92117
295,35261
295,4122
295,81380
295,83959
295,30763
295,93428
295,46128
295,50604
295,52702
295,45404
736,63935
736,74376
736,13728
736,95395
736,23787
736,94132
736,93119
736,12826
736,37548
736,29930
736,63557
736,83121
736,7533
736,95174
736,88275
736,78299
736,98482
736,20387
736,7133
736,72090
736,48612
736,88228
736,34687
736,52652
736,41306
736,58651
736,83617
736,7995
736,70192
736,10960
736,31647
736,8531
736,86585
736,17922
736,90369
736,19554
736,37145
736,58139
736,83836
736,51448
736,98735
736,56536
736,43220
736,54255
736,24155
736,45788
736,72354
736,14632
736,48153
736,77975
216,17009
216,4304
216,49397
216,1750
216,91668
216,85743
216,68383
216,3770
216,27286
216,97207
216,90695
216,85817
216,37133
216,31324
216,96368
216,13994
216,18531
216,51311
216,5864
216,66453
216,91490
216,30141
216,82896
216,13859
216,23355
216,85913
216,65486
216,81169
216,38433
216,75016
216,49476
216,31061
216,10841
216,63161
216,4396
216,80756
216,79435
216,8667
216,96264
216,43217
216,71648
216,6575
216,83991
216,66661
216,74633
216,48154
216,41422
216,54681
216,5908
216,93343
956,81929
956,6693
956,28597
956,94357
956,18642
956,55332
956,27787
956,96462
956,49033
956,24842
956,83429
956,10734
956,56540
956,31981
956,86173
956,90543
956,41020
956,61534
956,87144
956,38804
956,47972
956,25749
956,46535
956,77142
956,51524
956,58072
956,56233
956,53696
956,33984
956,51753
956,37161
956,96138
956,17318
956,12555
956,64246
956,19743
956,96383
956,4888
956,25989
956,10983
956,82429
956,57669
956,4069
956,89568
956,15079
956,92087
956,84200
956,28129
956,8106
956,66854
797,11608
797,1478
797,49691
797,2477
797,54300
797,81300
797,54162
797,97275
797,66360
797,47254
797,56674
797,49185
797,37055
797,28062
797,81731
797,8340
797,586
797,17148
797,82325
797,32705
797,85742
797,30162
797,19633
797,19179
797,37504
797,11864
797,51394
797,91006
797,61650
797,49588
797,82057
797,86253
797,31625
797,87564
797,67878
797,92032
797,73466
797,72417
797,18529
797,39701
797,62122
797,40282
797,5486
797,75306
797,51280
797,65347
797,72068
797,69498
797,84017
797,5105
635,52825
635,78050
635,58791
635,14166
635,72406
635,80225
635,61269
635,35572
635,63275
635,29042
635,44509
635,57377
635,26451
635,58087
635,35581
635,83520
635,87817
635,75251
635,63165
635,31776
635,39001
635,50484
635,5056
635,10736
635,46908
635,10
635,92229
635,4287
635,96965
635,6670
635,30869
635,99016
635,20423
635,63652
635,63277
635,97183
635,28120
635,16516
635,66771
635,24117
635,45351
635,49987
635,27689
635,65448
635,57813
635,51420
635,55218
635,9491
635,93736
635,8016
171,30084
171,2287
171,28215
171,65962
171,44685
171,34229
171,53763
171,77649
171,79843
171,63339
171,42782
171,38902
171,1577
171,10216
171,35122
171,34476
171,75963
171,98066
171,7249
171,33329
171,4361
171,72270
171,56422
171,19778
171,89691
171,15273
171,59606
171,5476
171,56959
171,92915
171,18428
171,68833
171,90291
171,5399
171,23731
171,47895
171,78336
171,50910
171,51322
171,39064
171,42697
171,38830
171,56488
171,32729
171,70838
171,10796
171,37811
171,17469
171,32826
171,99167
468,36337
468,16524
468,45586
468,97627
468,58369
468,21725
468,76057
468,23030
468,4884
468,89174
468,43391
468,42783
468,28855
468,78904
468,59741
468,70744
468,42284
468,11771
468,66181
468,96973
468,24311
468,78476
468,4932
468,93381
468,80051
468,2498
468,55320
468,60620
468,38333
468,89117
468,45816
468,71366
468,10374
468,49525
468,12639
468,56465
468,31404
468,74567
468,61550
468,17192
468,2640
468,76853
468,39164
468,37656
468,79345
468,95070
468,26294
468,14940
468,36117
468,17967
795,10181
795,72231
795,42682
795,4989
795,83571
795,76476
795,79955
795,70010
795,84498
795,39003
795,92210
795,89624
795,37628
795,78728
795,374
795,93540
795,37685
795,23267
795,19982
795,965
795,47043
795,99317
795,33096
795,4842
795,48760
795,72635
795,71099
795,27891
795,45857
795,13851
795,64348
795,66616
795,86899
795,8548
795,91073
795,59447
795,45197
795,49067
795,52076
795,68292
795,37697
795,33452
795,75034
795,39506
795,29234
795,64331
795,13416
795,76646
795,11180
795,24213
90,17201
90,63482
90,8419
90,18541
90,40362
90,87528
90,11257
90,94326
90,23654
90,12427
90,44338
90,82730
90,13807
90,75754
90,9050
90,75117
90,75501
90,52615
90,59943
90,31974
90,50542
90,29248
90,22706
90,62441
90,24321
90,83802
90,68275
90,4265
90,25234
90,44780
90,57272
90,42555
90,98508
90,43276
90,94186
90,12013
90,30171
90,73383
90,4054
90,46766
90,4392
90,86
90,96102
90,91342
90,75425
90,53001
90,64042
90,7863
90,37835
90,60366
146,1455
146,11553
146,4446
146,21507
146,65821
146,66474
146,28756
146,43561
146,23557
146,55447
146,36397
146,18194
146,9818
146,62996
146,63007
146,59449
146,19760
146,11036
146,19336
146,58682
146,6198
146,3067
146,3390
146,26718
146,49018
146,95438
146,31864
146,75677
146,56900
146,41281
146,80500
146,44499
146,71654
146,35640
146,71305
146,90933
146,60171
146,82832
146,47027
146,49796
146,37189
146,46219
146,43535
146,54375
146,42228
146,88217
146,51773
146,31844
146,5143
146,4126
375,47665
375,16314
375,42146
375,1497
375,18943
375,79816
375,99670
375,75633
375,34571
375,41513
375,1144
375,50311
375,76163
375,95525
375,85220
375,43820
375,23100
375,41922
375,8722
375,26496
375,99430
375,99200
375,54450
375,12286
375,87089
375,52203
375,71955
375,87886
375,7139
375,12130
375,61410
375,52870
375,41302
375,80190
375,40978
375,58980
375,2825
375,62484
375,30353
375,517
375,88874
375,50361
375,60957
375,92552
375,99857
375,88366
375,66803
375,91738
375,3307
375,35767
397,32222
397,67537
397,74588
397,82444
397,78537
397,35595
397,86907
397,98382
397,41520
397,76337
397,71515
397,27857
397,26675
397,83629
397,22921
397,92322
397,17299
397,28963
397,26993
397,55656
397,59794
397,95688
397,43769
397,2176
397,18250
397,90343
397,91820
397,328
397,61781
397,44038
397,12893
397,51068
397,9932
397,90134
397,86489
397,44797
397,35183
397,6042
397,37652
397,9303
397,60790
397,98309
397,10525
397,30784
397,93539
397,22507
397,85039
397,27262
397,66506
397,84421
94,32032
94,15270
94,14019
94,23986
94,71308
94,91241
94,64458
94,95222
94,73778
94,75693
94,15761
94,66924
94,91373
94,58416
94,63810
94,37614
94,62811
94,34
94,96212
94,11360
94,38426
94,60256
94,3932
94,62237
94,19938
94,1446
94,6828
94,41343
94,78738
94,6528
94,3070
94,58798
94,71917
94,76519
94,32778
94,16886
94,49751
94,30616
94,875
94,10136
94,44403
94,19983
94,7541
94,32680
94,5231
94,10295
94,3885
94,23481
94,73495
94,10385
864,58051
864,34102
864,75934
864,74949
864,87066
864,55819
864,67622
864,13038
864,27123
864,75833
864,95738
864,41361
864,19368
864,96786
864,98604
864,98885
864,56824
864,51155
864,57445
864,93944
864,95252
864,18963
864,14308
864,55123
864,98415
864,74502
864,86263
864,81408
864,76614
864,95331
864,59218
864,80874
864,3923
864,66784
864,11960
864,17170
864,17751
864,44456
864,6610
864,96746
864,31963
864,94090
864,85645
864,68074
864,29919
864,80851
864,41261
864,31360
864,28156
864,14811
19,47063
19,43311
19,1897
19,47934
19,99239
19,29345
19,70369
19,10663
19,51953
19,37333
19,55718
19,29583
19,63303
19,75204
19,32429
19,25223
19,46018
19,81616
19,21591
19,675
19,729
19,52000
19,59136
19,54083
19,68927
19,84557
19,85561
19,38750
19,8704
19,71184
19,21292
19,33970
19,95332
19,21701
19,61840
19,34260
19,94482
19,4118
19,27450
19,4337
19,7372
19,60074
19,42414
19,56134
19,31698
19,62988
19,30320
19,10974
19,12821
19,57108
615,94829
615,17913
615,46272
615,59472
615,22514
615,69816
615,52446
615,61147
615,33110
615,68543
615,57261
615,13643
615,85714
615,45305
615,1903
615,9496
615,20593
615,92567
615,92631
615,57202
615,86557
615,86922
615,51107
615,99426
615,8776
615,11586
615,74703
615,35369
615,29434
615,66242
615,21629
615,60698
615,62136
615,42554
615,93893
615,95823
615,70964
615,55298
615,19914
615,12076
615,65777
615,89970
615,24553
615,28317
615,46297
615,95073
615,50480
615,1801
615,63848
615,7831
423,82402
423,59177
423,36479
423,702
423,35216
423,64980
423,18923
423,50564
423,7696
423,39514
423,64886
423,44733
423,5165
423,18867
423,50902
423,54339
423,14454
423,1111
423,64485
423,24752
423,948
423,1940
423,73990
423,42214
423,97294
423,79395
423,72507
423,35560
423,1904
423,30096
423,84398
423,83440
423,57250
423,90615
423,28759
423,89513
423,43053
423,59320
423,2115
423,46370
423,91742
423,38066
423,94107
423,73519
423,82981
423,13705
423,54804
423,91197
423,66544
423,64468
619,13761
619,29964
619,24957
619,60609
619,69835
619,44466
619,63447
619,83826
619,70940
619,60277
619,60217
619,28763
619,22696
619,22432
619,80224
619,15728
619,76269
619,77696
619,56694
619,81716
619,91454
619,91754
619,89702
619,13663
619,88274
619,38780
619,73330
619,21300
619,41872
619,4229
619,71318
619,70957
619,37817
619,91092
619,2205
619,68114
619,52411
619,55607
619,33485
619,53849
619,75930
619,52578
619,25184
619,16145
619,69563
619,47479
619,32188
619,95891
619,10060
619,47106
101,55405
101,32233
101,23198
101,71667
101,76280
101,35184
101,55567
101,2802
101,23725
101,67729
101,54533
101,59993
101,21950
101,48464
101,49663
101,1596
101,23292
101,16593
101,78083
101,29253
101,60414
101,37373
101,55769
101,58470
101,618
101,6933
101,66686
101,73455
101,12209
101,16016
101,37194
101,11672
101,66973
101,25009
101,319
101,491
101,66207
101,95076
101,96037
101,3309
101,8624
101,84044
101,26384
101,72356
101,67408
101,6228
101,57161
101,49129
101,50429
101,82285
629,60984
629,22056
629,5659
629,94538
629,1054
629,78193
629,57233
629,7325
629,30116
629,63014
629,25541
629,19020
629,99352
629,77900
629,60541
629,96732
629,298
629,99806
629,10709
629,92433
629,81711
629,24601
629,92219
629,63764
629,87562
629,67309
629,89054
629,58874
629,32399
629,36360
629,72292
629,2248
629,31268
629,82165
629,5771
629,37568
629,35868
629,27201
629,80071
629,74029
629,76823
629,90231
629,21011
629,25873
629,51845
629,61580
629,7720
629,83550
629,85032
629,81090
108,28263
108,64744
108,29194
108,87876
108,32849
108,6371
108,15592
108,48809
108,16802
108,31601
108,52651
108,2028
108,41122
108,84353
108,71756
108,19030
108,67759
108,91192
108,76542
108,91529
108,45990
108,16884
108,20098
108,68739
108,5979
108,10951
108,26400
108,272
108,57606
108,27279
108,11127
108,23408
108,77189
108,91429
108,57023
108,95279
108,49056
108,78361
108,19697
108,27801
108,44606
108,29160
108,80360
108,1340
108,65123
108,58318
108,16879
108,73286
108,44844
108,32418
881,85675
881,9251
881,80894
881,64304
881,74405
881,37198
881,70738
881,59192
881,86172
881,32529
881,30219
881,20574
881,70592
881,87177
881,20586
881,29565
881,79718
881,5603
881,85640
881,26191
881,48923
881,79636
881,98241
881,18451
881,54949
881,63064
881,69419
881,92858
881,15210
881,33267
881,2538
881,97513
881,38616
881,90872
881,81533
881,80809
881,24839
881,40037
881,9044
881,25045
881,68220
881,20798
881,76391
881,12847
881,5296
881,1712
881,15925
881,17381
881,57469
881,86373
901,30232
901,8138
901,14946
901,45921
901,29825
901,81212
901,37633
901,6854
901,21936
901,4760
901,99993
901,74643
901,6306
901,39812
901,45141
901,90089
901,1739
901,8061
901,55288
901,26403
901,93079
901,51053
901,11223
901,4809
901,50143
901,65911
901,40003
901,15705
901,82295
901,91753
901,87297
901,62715
901,4555
901,59452
901,24275
901,44167
901,4455
901,71806
901,75111
901,44623
901,48241
901,23082
901,12759
901,36331
901,4776
901,13411
901,29288
901,4539
901,30563
901,90892
71,76241
71,15891
71,20956
71,64687
71,64315
71,65246
71,28572
71,23944
71,43852
71,64637
71,40499
71,77504
71,39553
71,30316
71,29222
71,15196
71,14393
71,19294
71,51269
71,5272
71,55664
71,6117
71,62421
71,94665
71,6878
71,25115
71,15539
71,58133
71,42909
71,22242
71,20614
71,8019
71,7242
71,88233
71,39667
71,35212
71,23216
71,6685
71,42172
71,49375
71,50583
71,1898
71,89209
71,79233
71,83950
71,19651
71,4417
71,83485
71,14036
71,84707
369,55191
369,68590
369,21222
369,50163
369,43512
369,84396
369,87914
369,32520
369,84476
369,56668
369,99507
369,1402
369,2879
369,91646
369,38585
369,89504
369,22669
369,49139
369,81052
369,77851
369,4190
369,24484
369,23283
369,81405
369,36863
369,79290
369,98398
369,62825
369,51316
369,37320
369,28983
369,52618
369,30631
369,70039
369,96083
369,12797
369,78462
369,49799
369,67530
369,66040
369,49232
369,20773
369,42891
369,48697
369,67555
369,97970
369,9821
369,58185
369,42048
369,19761
867,59778
867,29323
867,14479
867,72548
867,16010
867,88627
867,36165
867,96391
867,23289
867,92641
867,42887
867,23332
867,23544
867,18523
867,32335
867,43760
867,69632
867,38301
867,80182
867,69950
867,39925
867,92083
867,81774
867,87240
867,27607
867,81275
867,88934
867,59969
867,38481
867,72738
867,28331
867,10004
867,14328
867,46198
867,71920
867,51622
867,54938
867,14530
867,8985
867,53376
867,26734
867,22968
867,61485
867,81022
867,50051
867,54883
867,98775
867,24867
867,18218
867,672
403,49473
403,48240
403,67726
403,85335
403,4855
403,17332
403,79505
403,79839
403,80164
403,12584
403,37965
403,24603
403,53963
403,61529
403,65592
403,28042
403,23631
403,30244
403,22415
403,73830
403,50512
403,47776
403,69795
403,99923
403,52307
403,74415
403,23678
403,17022
403,96682
403,98842
403,83717
403,25342
403,14716
403,70197
403,88739
403,61459
403,50819
403,29615
403,22138
403,25777
403,84864
403,33901
403,92547
403,14367
403,15249
403,76390
403,1298
403,50693
403,72384
403,77848
308,49765
308,76559
308,70558
308,64511
308,68969
308,31285
308,50489
308,33681
308,31400
308,78693
308,42707
308,25426
308,18180
308,63464
308,58121
308,90970
308,89455
308,14756
308,24399
308,16657
308,73316
308,45546
308,48877
308,52847
308,53072
308,74050
308,57101
308,82194
308,63475
308,41465
308,94283
308,99952
308,71387
308,74311
308,80163
308,43610
308,16587
308,50976
308,69130
308,16930
308,22991
308,41576
308,95619
308,43414
308,66352
308,9876
308,48887
308,9589
308,5687
308,34029
63,55796
63,57719
63,33362
63,72841
63,3144
63,17702
63,17361
63,77081
63,36245
63,91622
63,24533
63,77355
63,44076
63,9114
63,20599
63,95489
63,66972
63,72751
63,19024
63,41580
63,54616
63,94151
63,21466
63,58843
63,21700
63,19641
63,80109
63,56143
63,46462
63,39775
63,21433
63,34275
63,95651
63,99732
63,42431
63,53193
63,43116
63,64562
63,58181
63,75750
63,12246
63,33430
63,4423
63,67585
63,91110
63,57172
63,32405
63,60643
63,92881
63,15990
600,30550
600,48175
600,18638
600,35290
600,58084
600,24223
600,27058
600,27710
600,9011
600,44309
600,52055
600,71172
600,6161
600,49372
600,69195
600,11044
600,61267
600,74730
600,77711
600,19911
600,20838
600,63994
600,60219
600,46178
600,8918
600,20843
600,51970
600,22192
600,56637
600,42035
600,76593
600,60815
600,1433
600,58155
600,92716
600,260
600,17892
600,37192
600,56561
600,88591
600,97005
600,44341
600,38980
600,72547
600,71734
600,396
600,57499
600,4625
600,24659
600,71770
264,97608
264,7068
264,22129
264,85881
264,68705
264,67611
264,93383
264,67151
264,34475
264,71222
264,92487
264,28620
264,38645
264,44598
264,61895
264,48186
264,19433
264,84158
264,76598
264,71169
264,13938
264,5327
264,94400
264,58748
264,29945
264,51718
264,94677
264,36184
264,92533
264,20738
264,85925
264,19821
264,99608
264,14466
264,83200
264,54484
264,55347
264,83407
264,68463
264,45648
264,37168
264,21696
264,50929
264,56859
264,54587
264,90173
264,28601
264,2060
264,85455
264,4400
91,60349
91,72554
91,25380
91,66048
91,99439
91,41588
91,56891
91,84951
91,59658
91,74708
91,94389
91,75557
91,48951
91,74855
91,25499
91,13430
91,46386
91,82478
91,869
91,6583
91,31051
91,29674
91,85659
91,76296
91,54646
91,99343
91,71213
91,94036
91,61939
91,93872
91,2405
91,50927
91,75799
91,77157
91,86643
91,19068
91,40950
91,46548
91,9552
91,37152
91,81431
91,4420
91,78006
91,96523
91,2842
91,75694
91,20627
91,33185
91,42115
91,92014
125,21560
125,39336
125,65230
125,93363
125,8349
125,37372
125,72390
125,35540
125,6795
125,13065
125,40022
125,16412
125,30026
125,52027
125,72230
125,39136
125,4308
125,72005
125,83893
125,56067
125,3166
125,43371
125,44394
125,70630
125,98208
125,87267
125,41184
125,33471
125,73116
125,59697
125,55884
125,36852
125,86988
125,46250
125,46528
125,92939
125,63571
125,71941
125,16454
125,70759
125,4832
125,13194
125,71142
125,48953
125,65806
125,64451
125,61686
125,11977
125,71786
125,34439
681,91867
681,15618
681,42650
681,36841
681,49610
681,89062
681,84116
681,75265
681,32861
681,94654
681,50993
681,2982
681,56160
681,64745
681,3855
681,77109
681,18437
681,15864
681,7270
681,70184
681,11197
681,47216
681,65173
681,93223
681,7437
681,85289
681,95725
681,39853
681,60240
681,3613
681,46896
681,46810
681,26875
681,29727
681,21209
681,44012
681,44355
681,14870
681,10018
681,81471
681,24949
681,3975
681,57003
681,52636
681,17378
681,36167
681,59171
681,33568
681,65189
681,47214
647,78651
647,33591
647,64597
647,14240
647,27004
647,67095
647,53757
647,91980
647,99478
647,32556
647,50107
647,43165
647,40568
647,61417
647,71100
647,25772
647,85498
647,52990
647,64240
647,17342
647,57009
647,69331
647,93758
647,81584
647,65197
647,37872
647,51817
647,15788
647,30227
647,88914
647,12248
647,69512
647,10933
647,88282
647,73714
647,63433
647,94782
647,68233
647,20595
647,76116
647,13971
647,44718
647,95440
647,76491
647,18006
647,23134
647,50181
647,18387
647,38401
647,87391
122,77929
122,86653
122,70518
122,43562
122,96916
122,63105
122,44050
122,81951
122,72912
122,37288
122,47093
122,69395
122,1867
122,38074
122,7794
122,81568
122,88445
122,50292
122,77938
122,76222
122,36799
122,64642
122,17411
122,88769
122,80957
122,51810
122,75666
122,20563
122,18442
122,63773
122,58658
122,86609
122,54498
122,68312
122,97384
122,92905
122,45016
122,45850
122,3455
122,52257
122,59888
122,75568
122,85952
122,27311
122,91372
122,86896
122,56612
122,17492
122,19031
122,46096
126,42435
126,16272
126,79513
126,51263
126,74126
126,90167
126,58561
126,21112
126,34453
126,43234
126,77210
126,7028
126,9797
126,28553
126,88244
126,2423
126,39571
126,76948
126,59828
126,13189
126,38663
126,70382
126,19599
126,1647
126,37987
126,33543
126,54181
126,20605
126,99635
126,60865
126,47656
126,18304
126,15533
126,22365
126,35795
126,20544
126,39005
126,39339
126,95672
126,86581
126,18238
126,64356
126,359
126,99460
126,37618
126,42511
126,83851
126,99077
126,23429
126,23393
123,7921
123,62048
123,27236
123,77135
123,64112
123,25984
123,21820
123,38518
123,27681
123,31397
123,23339
123,80331
123,2504
123,39942
123,7022
123,20507
123,27736
123,75730
123,98110
123,47968
123,69252
123,30114
123,46471
123,40018
123,82143
123,92169
123,41086
123,37213
123,27512
123,74698
123,35881
123,83224
123,37881
123,90399
123,85618
123,34768
123,93649
123,30556
123,88086
123,17257
123,87570
123,49596
123,52277
123,41839
123,1763
123,67663
123,25685
123,32478
123,23913
123,26084
352,82737
352,7456
352,54376
352,55853
352,46955
352,44557
352,17666
352,51121
352,44471
352,71986
352,16573
352,49784
352,69869
352,6067
352,14381
352,29847
352,65872
352,8749
352,98002
352,56654
352,85829
352,31504
352,96930
352,15974
352,60044
352,80699
352,60342
352,4907
352,46958
352,89402
352,50359
352,88543
352,2756
352,93627
352,25580
352,27667
352,97269
352,48869
352,37790
352,37962
352,96414
352,71179
352,34592
352,29520
352,54809
352,87187
352,14907
352,74132
352,95766
352,64454
723,21225
723,72993
723,88087
723,42255
723,83778
723,19358
723,20045
723,36508
723,33789
723,33816
723,54925
723,11533
723,55141
723,87891
723,53664
723,78293
723,9541
723,48066
723,38456
723,74873
723,79593
723,75704
723,89167
723,12419
723,64833
723,7395
723,91740
723,38915
723,41903
723,78703
723,74876
723,75301
723,51129
723,58402
